2.7128,-1.3412
1.9122,-1.6334
2.4888,-0.6053
0.97325,-1.8184
2.9158,-2.3617
1.9197,-1.3021
-0.8081,0.59917
-0.26531,-1.3923
1.5836,-0.77917
0.88381,-1.5937
0.85619,-3.0504
2.0748,-0.99957
2.7022,0.69366
1.3912,-1.3315
1.1273,-2.1501
3.2509,-1.9907
0.98932,-0.63581
0.54945,-1.4203
0.40495,-0.016378
0.26433,-1.2758
1.0817,-3.0855
0.13914,-1.4395
-0.85841,-0.28808
-0.28489,0.026476
1.4362,0.28493
2.0913,0.00072031
2.2026,0.073391
3.3129,0.89403
-0.083979,0.53443
2.3645,-0.82441
1.0817,-1.4761
0.53222,-1.2797
0.57362,-0.29737
1.8896,0.20817
1.6498,-1.2476
-0.80618,0.51267
2.0247,-1.7249
1.8252,-1.4653
5.113,-6.0845
4.838,-4.1891
6.3699,-5.4696
5.3129,-5.0891
7.3515,-4.1686
5.4939,-5.7981
7.3663,-3.4283
3.07,-4.0786
5.8618,-3.0776
5.7835,-4.8119
7.4352,-3.587
5.7617,-5.6189
7.2792,-4.2592
7.3927,-3.3766
4.8797,-5.1482
4.3093,-4.4126
6.3582,-2.8653
4.6849,-5.2845
5.3428,-5.6104
4.9288,-3.5664
5.6008,-4.5235
6.0964,-5.6007
6.2122,-5.3937
5.6356,-4.1537
4.5531,-4.2551
4.6531,-4.8516
5.7923,-4.2709
3.3157,-3.9356
4.3256,-5.231
3.9342,-4.8198
5.1721,-5.2257
5.9852,-3.1601
7.8648,-5.7787
5.4959,-2.8859
4.4324,-5.0698
5.0465,-4.502
5.9582,-3.5425
6.5218,-3.7622
5.0409,-4.8414
5.4954,-3.6114
6.6859,-5.6797
5.7237,-3.1185
5.5804,-3.3396
5.1689,-4.4815
5.1154,-4.0961
6.558,-3.5205
4.9683,-4.8277
5.4527,-3.9546
4.4662,-3.8128
6.1037,-4.128
5.7492,-5.9205
5.9415,-4.8357
5.4731,-6.4762
4.7579,-4.883
5.4147,-5.2899
4.2159,-4.596
5.1614,-4.1226
7.8072,-3.67
7.1723,-4.6432
6.3678,-4.4599
5.9381,-3.4867
6.3266,-3.2033
5.8895,-4.2824
6.4318,-3.6387
6.7058,-5.2299
4.4787,-2.9144
5.309,-5.1628
5.4728,-5.2675
4.9449,-3.9619
4.5058,-4.5653
6.7721,-6.0865
6.1678,-3.4225
4.5892,-3.8048
4.4473,-2.8524
5.9272,-4.2052
4.8112,-3.795
4.3017,-5.6515
5.2525,-2.6405
4.6553,-2.1285
6.3496,-4.8813
7.8066,-5.1948
3.799,-3.4999
6.3375,-5.6353
5.9224,-4.3464
4.6574,-4.6348
6.4617,-3.6734
4.6116,-6.4688
3.6178,-4.3766
4.3767,-4.2381
6.0782,-6.2711
5.9103,-4.6588
6.5027,-3.8708
5.9908,-5.7758
6.7604,-4.8
3.4952,-4.3032
5.1955,-5.0226
5.1368,-2.9268
5.4421,-3.7306
6.5672,-5.0788
4.8236,-4.1684
5.7525,-3.3712
3.5893,-4.2518
4.5846,-3.9431
6.4401,-3.8569
3.7565,-3.7609
6.9148,-5.8227
5.0159,-5.1768
6.0278,-4.8529
4.3237,-6.0974
6.2548,-5.9019
5.4986,-4.1424
6.7541,-4.1411
4.9533,-3.5754
4.7646,-4.1344
4.7439,-5.2668
7.4747,-4.5157
5.1703,-5.2165
3.891,-3.6328
6.4486,-6.011
5.525,-3.6406
5.1441,-4.0019
6.0168,-3.7269
6.3875,-5.0786
4.8628,-4.3029
5.6109,-4.541
5.1893,-6.0108
4.9219,-4.0152
5.9755,-4.0574
6.2214,-5.2431
4.1299,-3.26
6.6101,-6.2651
5.6488,-4.911
5.264,-4.8908
3.9115,-5.2137
5.2428,-5.1639
5.4304,-4.017
5.6038,-5.3738
5.0635,-4.4311
6.4261,-4.9251
7.068,-4.6284
6.7436,-2.5677
5.2695,-5.0419
5.8356,-3.6145
5.9067,-4.4621
4.8782,-4.4685
5.4885,-6.4026
4.9103,-3.4792
5.5688,-4.3455
7.11,-4.934
5.313,-4.4626
4.7692,-4.609
6.8774,-2.668
6.3731,-5.6068
4.9746,-5.0615
4.763,-4.2372
6.9109,-2.6458
5.5314,-4.2427
5.6853,-3.3889
5.8493,-3.7474
4.8709,-3.7811
6.5889,-3.2125
7.8531,-2.2088
3.0122,-4.3524
5.698,-4.79
6.4454,-4.3128
4.7042,-4.8032
5.5897,-6.8113
5.6706,-4.616
4.9002,-4.3322
6.2066,-4.8663
6.7149,-4.7169
5.7232,-3.2638
5.8697,-4.4175
4.9535,-4.5299
6.6185,-5.1613
5.4097,-5.0572
5.9407,-4.6009
6.6748,-4.3721
5.2028,-4.1114
5.3058,-2.8648
5.5906,-3.1434
5.2767,-5.6972
4.2311,-2.7434
5.9824,-5.4855
4.0585,-1.9288
5.1955,-4.3007
4.0916,-4.9387
6.8014,-6.5213
5.5854,-4.898
5.979,-2.9579
5.2372,-4.9127
7.0868,-4.9508
5.096,-5.813
6.6517,-5.6739
6.6531,-5.0787
4.9744,-4.14
5.9294,-6.5623
5.6266,-3.8326
7.615,-4.9811
4.5058,-3.6957
0.99565,3.5723
0.55731,3.4206
1.5028,4.926
1.5052,4.0055
3.0251,3.3655
-0.3012,4.8583
0.29797,3.5192
-0.22345,5.4897
0.42988,3.3706
0.49461,3.406
0.55857,3.3713
0.53107,4.3563
0.48961,5.3051
0.76287,4.3657
1.4282,4.7721
2.1137,5.2553
0.63504,3.8717
2.8274,4.9486
1.8728,3.8755
2.2197,6.0999
0.019799,4.2603
-0.82819,3.4545
1.3269,4.1004
1.3443,3.2671
-0.70026,2.4758
-0.48587,4.3498
1.3521,4.2329
2.0365,4.654
2.3563,3.155
0.081737,3.1949
1.6046,3.5092
1.6142,2.9943
0.96792,6.6914
-0.051871,4.3715
-0.10448,3.3469
1.7405,4.4243
-0.68207,5.2295
0.70507,4.6776
1.1405,4.9166
2.093,4.4807
0.64085,2.4929
-0.39249,3.2401
1.348,5.0598
0.28034,3.8019
2.7775,4.2592
0.13206,4.5549
1.171,2.9786
3.0424,4.1901
2.0541,3.5652
0.98308,2.5258
1.4792,4.3932
3.4027,3.1559
2.4006,3.4972
-0.3284,2.6608
1.1847,3.397
2.0649,4.4395
-0.53485,5.5715
1.2887,2.8685
0.93184,4.3453
1.2884,4.5234
0.19492,5.044
-0.82699,5.2599
-0.072433,2.8941
2.8749,4.0614
0.87027,5.2307
0.048469,4.5451
2.4679,5.4
1.919,5.2165
0.13741,6.3438
2.075,1.38
2.1104,3.6681
0.22624,3.6614
1.5399,2.5764
0.62926,3.4788
2.2508,5.4222
-0.26207,4.0593
0.59147,4.9606
1.8208,5.6349
0.92047,3.7097
1.5764,3.5904
2.7375,2.6829
0.57364,3.7227
-0.095825,3.2853
2.5623,3.7807
0.5626,3.7744
1.3183,3.2716
0.41804,2.8553
-0.5688,3.6223
0.052665,4.0146
2.3122,3.1043
0.58486,4.3522
0.84982,3.8559
1.3,3.7393
2.1768,4.9117
1.1524,6.3062
0.74151,4.8476
0.14753,4.6427
1.5828,4.0047
-1.0883,4.1298
-0.17498,4.5814
1.7363,3.447
1.4469,2.5074
-0.27684,4.4291
1.537,3.2981
1.4695,4.3937
-0.1843,3.1695
0.92822,2.7466
2.6021,2.5966
0.50648,4.2811
-0.34755,5.9545
1.1588,4.2004
0.43985,4.4905
0.64129,4.1438
1.4102,4.2301
0.94517,6.3655
0.61856,3.2187
-0.031727,3.8411
0.17975,3.3263
-0.023511,4.714
0.39484,4.2552
2.7605,3.6727
1.1477,4.7421
0.45065,2.9943
0.87214,4.1194
1.2453,4.2004
1.2761,5.5739
1.3187,4.5386
2.0905,4.0331
0.65612,2.6583
1.3551,2.5291
0.38138,4.5906
-0.85895,3.2998
0.42806,3.7588
2.418,3.1306
0.64541,4.1816
2.0219,4.2279
1.6018,5.7447
0.40275,5.8179
2.9134,5.0616
1.8734,5.084
1.9026,2.8303
0.090366,5.2758
0.35293,3.0584
1.6464,2.4005
2.1998,7.1663
0.97362,4.3187
2.7119,3.3371
0.8722,4.0079
1.7181,4.069
1.0034,1.93
2.094,3.2844
0.67292,4.5293
0.96861,4.0355
-0.50832,2.3371
1.3023,3.5085
1.0897,3.8499
1.5281,4.0813
1.3382,2.3212
0.33066,4.2553
1.664,5.5291
3.6102,2.4073
0.35854,4.4388
1.9323,5.3437
0.42223,4.3803
0.091574,4.5891
-0.12281,3.525
1.5754,3.8148
1.0332,2.8553
1.8737,3.8785
0.80999,3.4474
-0.17536,3.342
0.80165,5.4473
0.92623,3.8829
1.6124,4.6299
-0.21043,4.3753
-0.84313,2.9851
1.4588,2.1101
0.22345,2.5662
0.50923,4.2759
1.5504,3.6988
1.0183,4.7595
1.1649,3.6201
2.1843,2.6777
2.0659,4.0963
1.0036,5.101
0.46833,4.2654
-0.19379,3.814
1.3158,3.5791
3.3131,5.2681
2.0471,4.9143
1.225,3.5703
-0.09789,2.6536
-0.22586,3.0864
0.46998,4.3333
-2.7422,2.9074
1.4174,3.613
2.2435,3.8776
1.1106,3.3402
0.67292,3.3755
2.3529,3.7737
5.4492,2.457
4.6577,3.2111
6.7366,4.7908
5.0805,4.2842
7.035,7.2513
5.6566,3.0849
5.6921,4.2561
7.2956,4.5403
6.2611,3.1262
5.5977,5.5792
5.173,5.2439
5.4828,6.0429
6.3999,5.1875
6.8471,0.94983
6.048,3.5329
5.5071,4.8118
6.3354,3.6849
6.6712,4.7834
5.5783,4.4338
7.4431,3.9525
5.6357,4.5681
6.8983,5.013
6.9683,5.6431
6.0566,3.6061
5.9153,3.9282
6.872,3.7794
4.1963,5.3479
6.0337,6.0726
6.0691,5.5557
6.3656,5.841
5.1151,4.7493
4.5898,3.6983
3.3616,5.1797
6.5451,6.2264
7.078,5.0061
5.5557,5.4292
8.3793,2.9565
5.359,5.0711
4.6887,4.3461
5.8543,5.0533
6.1058,5.7768
6.6824,3.8606
6.121,6.0059
5.2364,3.5566
4.477,4.5408
5.4133,4.807
4.6363,5.5668
6.7236,4.1769
5.8964,3.5641
4.147,5.9166
6.3656,4.8626
5.0776,2.5863
7.3504,4.8199
6.0522,2.7994
6.2292,5.2909
5.2126,5.8872
6.523,4.3172
6.0649,3.5916
6.2162,5.7269
5.6797,3.9893
6.6434,3.6815
3.5608,3.2382
6.1657,3.0324
7.0482,4.7758
5.8093,4.1683
6.5781,5.2885
5.4045,4.4433
6.1727,4.2903
5.416,2.7785
7.145,3.7245
6.4699,4.6044
7.3759,4.0719
5.9582,5.775
5.9407,2.6686
6.3133,4.3188
7.4484,4.6146
3.6099,3.7776
4.3234,4.612
7.2668,6.1613
7.8935,3.4496
5.7952,4.1491
7.3538,3.0809
8.1702,5.2279
6.1897,3.2939
5.5445,3.6418
5.5228,5.923
5.7439,5.3234
6.7987,3.744
5.8294,5.5165
8.0373,3.8409
5.6603,4.606
5.2841,6.3344
6.5445,6.7572
6.2353,4.0568
6.4625,4.47
3.9061,5.5391
5.85,5.1075
4.1665,4.267
6.1853,4.2905
6.765,3.716
7.1796,2.228
6.753,4.3433
6.4841,3.3021
6.7754,4.2721
5.9433,6.9683
5.9615,4.5339
7.0204,6.0095
7.0873,3.3893
5.5292,5.7756
4.2027,2.8264
3.7047,4.2201
4.3774,4.7908
4.9999,5.1201
6.4471,4.3757
5.2242,3.4178
5.9147,3.2823
6.3694,3.7778
4.6138,3.4808
5.1498,3.9209
5.2506,3.5495
5.1982,5.7421
5.5608,4.7699
6.7872,4.7835
5.4925,3.661
6.6943,4.7768
6.3403,4.823
6.1919,3.564
6.975,3.3108
8.1402,2.5651
7.4673,5.3728
4.416,3.4879
6.5299,4.5467
4.7532,4.5831
3.9892,4.5912
4.7893,3.8618
3.8181,4.2736
4.8687,4.1931
7.3543,5.8496
5.5235,3.3438
8.6807,4.2941
6.3908,5.5664
7.004,4.9211
5.854,3.4118
5.7204,5.2932
5.2166,1.7982
6.1608,4.0074
4.5171,6.0677
5.1499,4.9985
4.9308,5.2916
6.1683,4.407
7.5159,4.1198
8.1575,5.1959
4.2443,6.8171
6.3467,4.2316
5.3459,5.937
4.9185,3.9607
6.1034,4.0699
5.5281,5.1507
6.0511,3.5979
6.7685,5.4423
5.0645,2.8167
5.8473,2.0793
4.2996,4.3411
5.6167,4.8289
6.9889,5.7754
4.2543,4.6197
6.3909,5.4544
4.648,4.7406
6.219,5.1795
5.5497,3.5312
5.7215,4.4236
4.3961,3.9022
5.0889,4.263
5.807,6.7967
6.0717,3.0958
5.8087,4.5342
5.3588,4.1791
7.3286,4.8794
5.8055,6.2927
5.2241,5.4123
5.2414,3.8431
5.9244,3.0662
6.929,5.348
5.5754,3.5079
6.8716,3.7847
6.2265,4.9654
5.4367,2.9776
5.1828,6.0562
6.1773,4.6028
5.8967,4.2659
5.095,5.3078
5.2057,5.3062
6.5391,4.2508
6.5217,5.6023
5.6886,4.8673
6.8261,5.6
5.6501,4.7635
5.8845,4.3089
7.2348,6.2487
5.4601,3.7168
9.6331,0.15346
11.022,0.15196
8.5867,-0.69311
9.6346,1.1695
9.3196,-0.78808
8.6518,-0.34559
8.9964,-0.66738
9.6178,-0.89646
11.328,0.054617
9.8864,-1.3942
8.7559,-0.31219
7.0269,0.83032
9.2491,0.81378
9.261,-1.9461
8.2085,0.40672
10.009,-0.45798
9.3909,0.45054
9.5869,0.17212
8.5138,-0.31608
8.3161,-0.013316
8.5326,0.6079
7.8894,0.72602
8.4775,-0.74969
9.7268,-1.3274
6.7447,-0.41905
7.228,1.02
9.0266,0.34281
9.3285,0.394
8.0512,-0.44253
9.5364,-0.76566
10.259,2.077
9.6837,-0.10517
7.4366,-0.033247
8.2694,-0.2737
8.1462,0.069715
8.6612,-0.31951
8.3287,-1.0442
8.1584,0.49294
10.91,1.4398
8.667,0.18487
8.8476,-0.74415
9.2864,0.056428
7.2678,1.0203
7.8584,1.7831
9.4699,-1.4052
9.3514,0.11401
7.839,-0.43328
10.126,0.5446
8.9333,0.16892
9.1417,-0.58863
9.1093,-1.8072
8.45,-1.2142
7.1687,-0.6064
8.8691,-0.2737
7.435,1.1757
8.8353,-0.59457
9.2073,0.37203
9.198,0.90582
7.6137,0.23166
9.3666,0.084798
7.7895,-0.61055
9.2517,0.84132
9.6032,1.6286
10.598,0.47554
6.9492,0.30731
9.8293,0.23537
8.8378,1.034
8.9247,-0.3309
8.4376,-0.51219
9.2342,0.53186
8.7414,-0.30648
8.3812,0.89182
8.4614,-1.4639
9.6163,1.3264
9.4916,-0.73062
10.101,0.23855
9.3629,-0.46788
8.8541,0.71357
7.8616,-1.4175
9.3148,-1.0673
8.6934,1.6324
9.2215,-0.97539
9.8746,-0.69836
8.5072,0.062317
8.5177,-0.7987
8.7408,0.14671
9.2126,1.1759
11.037,0.068684
8.1271,1.7262
10.34,-1.4497
8.7846,-0.28464
9.8979,-0.87404
9.0597,0.3685
8.4658,-1.2617
8.7408,-1.7596
9.9589,-0.39353
10.267,-1.815
9.961,-0.89811
8.4362,-0.5473
7.7112,-1.6704
9.4009,0.56392
9.528,0.30561
6.4874,-0.62715
9.0242,-1.3923
11.096,-0.2753
8.8116,-0.16785
8.3558,-2.1729
7.9922,1.3074
7.189,0.43553
8.5106,-1.7535
9.3014,1.9781
8.0161,-0.15355
9.2535,-1.4734
9.788,-0.92604
8.4067,0.26271
9.4922,-1.4398
9.5655,-0.47354
8.9572,-0.10151
10.956,-0.42497
7.7278,0.20367
9.2751,-0.71201
8.0733,-0.25052
8.2782,0.19073
9.441,-2.2201
10.093,-1.9182
9.1701,-1.0671
10.305,0.079854
8.0699,0.20279
9.3382,-0.73112
8.4691,1.3124
8.2426,1.133
6.3684,-0.17711
9.7602,3.3255
10.875,-0.36531
9.4996,0.98339
10.376,-0.063022
9.059,-1.7249
7.7696,1.8798
8.1275,-1.0636
8.1973,0.073731
10.102,1.9208
8.5196,0.64273
9.0914,0.371
7.6669,-0.14542
8.8169,0.2452
7.3741,1.8902
8.2976,-0.46096
9.7595,-0.22154
10.71,-0.45558
9.4854,-0.41205
9.0972,-0.17248
10.073,0.61887
9.728,0.088209
6.5511,-0.76072
7.2084,1.652
8.1666,-0.86957
8.1264,-0.33044
7.3998,0.080097
8.3217,-1.6822
8.0688,-1.0091
10.1,-1.2937
8.39,-2.6643
7.724,2.133
8.5837,-0.73035
8.315,0.84006
9.2622,0.017194
8.7687,-0.99414
7.5145,-0.04039
9.5803,0.40474
8.636,-1.1428
8.4,1.1981
8.1482,1.1968
9.7939,-0.097376
8.8911,0.61435
7.4472,-1.2186
11.171,0.57187
8.6583,-0.12831
9.2711,1.6085
9.3548,-0.95707
7.6935,2.0115
10.221,0.020085
9.2511,0.44551
9.1437,1.4495
10.351,1.103
9.1591,-0.87586
7.2777,-0.91524
8.9839,-0.91482
10.167,1.0748
10.213,-0.1357
9.2647,-0.44471
7.3065,0.082517
10.096,1.0358
8.9426,-0.15889
9.1919,0.30928
10.281,-2.3154
9.4028,-0.66758
5.2778,-1.0666
7.3363,-0.63916
8.172,-0.76197
7.7087,-0.42211
